Order ID;Order Date;Day of Week;Ship Mode;Customer ID;Customer Name;Origin Channel;Country/Region;City;State;Postal Code;Region;Category;Sub-Category;Product ID;Sales;Quantity;Discount;Profit
CA-2020-152807;30/10/2020;Friday;Standard Class;MC-18100;Mick Crebagga;Email;United States;Philadelphia;Pennsylvania;19140;East;Special Projects Muesil;Gluten Free;TEC-AC-10001142;442.4;7;0.2;-55.3
CA-2017-139017;11/5/2017;Thursday;Standard Class;RM-19375;Raymond Messe;Email;United States;Houston;Texas;77095;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001013;46.864;2;0.2;7.6154
CA-2019-129686;27/11/2019;Wednesday;Second Class;GG-14650;Greg Guthrie;Sales;United States;Chicago;Illinois;60623;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001266;62.4;6;0.2;19.5
CA-2019-124667;11/11/2019;Monday;Standard Class;BD-11770;Bryan Davis;Email;United States;New York City;New York;10011;East;Special Projects Muesil;Gluten Free;TEC-AC-10003447;59.97;3;0;14.9925
CA-2020-166317;22/9/2020;Tuesday;Standard Class;JE-15610;Jim Epp;Sales;United States;Milwaukee;Wisconsin;53209;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004510;98.16;6;0;9.816
CA-2018-154326;15/2/2018;Thursday;Standard Class;RP-19855;Roy Phan;Sales;United States;Kenosha;Wisconsin;53142;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004568;139.95;5;0;26.5905
CA-2020-158379;22/9/2020;Tuesday;Second Class;JA-15970;Joseph Airdo;Email;United States;Philadelphia;Pennsylvania;19134;East;Special Projects Muesil;Gluten Free;TEC-AC-10002926;79.984;2;0.2;22.9954
US-2019-116729;25/12/2019;Wednesday;First Class;GK-14620;Grace Kelly;Sales;United States;Los Angeles;California;90049;West;Special Projects Muesil;Gluten Free;TEC-AC-10001465;254.24;7;0;76.272
US-2020-113852;29/7/2020;Wednesday;Standard Class;GW-14605;Giulietta Weimer;Email;United States;Seattle;Washington;98115;West;Special Projects Muesil;Gluten Free;TEC-AC-10003027;90.57;3;0;11.7741
CA-2018-160472;20/7/2018;Friday;Second Class;RK-19300;Ralph Kennedy;Email;United States;South Bend;Indiana;46614;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002253;831.2;5;0;124.68
CA-2020-167094;21/10/2020;Wednesday;First Class;DK-12835;Damala Kotsonis;Sales;United States;Springfield;Oregon;97477;West;Special Projects Muesil;Gluten Free;TEC-AC-10003116;28.4;2;0.2;6.745
CA-2019-105963;15/11/2019;Friday;Standard Class;SC-20770;Stewart Carmichael;Sales;United States;Los Angeles;California;90008;West;Special Projects Muesil;Gluten Free;TEC-AC-10003832;99.39;3;0;40.7499
CA-2017-103366;15/1/2017;Sunday;First Class;EH-13990;Erica Hackney;Email;United States;Roswell;Georgia;30076;South;Special Projects Muesil;Gluten Free;TEC-AC-10003628;149.95;5;0;65.978
CA-2020-102834;9/3/2020;Monday;Standard Class;LW-16990;Lindsay Williams;Sales;United States;San Francisco;California;94110;West;Special Projects Muesil;Gluten Free;TEC-AC-10001908;199.98;2;0;69.993
CA-2020-101245;27/11/2020;Friday;Standard Class;LW-16990;Lindsay Williams;Sales;United States;San Francisco;California;94109;West;Special Projects Muesil;Gluten Free;TEC-AC-10001284;166.16;8;0;59.8176
CA-2019-108581;20/6/2019;Thursday;Standard Class;EA-14035;Erin Ashbrook;Sales;United States;Carrollton;Texas;75007;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001109;95.968;4;0.2;26.3912
CA-2020-157987;2/9/2020;Wednesday;Standard Class;AC-10615;Ann Chong;Sales;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10002842;238;2;0;38.08
CA-2020-157987;2/9/2020;Wednesday;Standard Class;AC-10615;Ann Chong;Sales;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10000109;167.97;3;0;40.3128
CA-2020-110905;10/9/2020;Thursday;Second Class;RW-19690;Robert Waldorf;Email;United States;Springfield;Missouri;65807;Central;Special Projects Muesil;Gluten Free;TEC-AC-10003023;296.85;5;0;53.433
CA-2020-110905;10/9/2020;Thursday;Second Class;RW-19690;Robert Waldorf;Email;United States;Springfield;Missouri;65807;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002217;112.8;6;0;6.768
CA-2020-117485;23/9/2020;Wednesday;Standard Class;BD-11320;Bill Donatelli;Email;United States;Tulsa;Oklahoma;74133;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004659;291.96;4;0;102.186
CA-2020-140242;6/5/2020;Wednesday;Standard Class;ML-17755;Max Ludwig;Facebook;United States;Chicago;Illinois;60623;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004659;408.744;7;0.2;76.6395
CA-2017-148950;14/12/2017;Thursday;Standard Class;JD-16015;Joy Daniels;Email;United States;Chicago;Illinois;60610;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002718;35.016;3;0.2;-2.1885
CA-2020-166128;11/4/2020;Saturday;Standard Class;LW-17215;Luke Weiss;Email;United States;Pasadena;California;91104;West;Special Projects Muesil;Gluten Free;TEC-AC-10001767;199.95;5;0;21.9945
CA-2017-111150;31/12/2017;Sunday;Standard Class;RW-19630;Rob Williams;Sales;United States;Columbia;Missouri;65203;Central;Special Projects Muesil;Gluten Free;TEC-AC-10000290;47.53;7;0;16.1602
CA-2018-155761;11/12/2018;Tuesday;First Class;SC-20800;Stuart Calhoun;Email;United States;Houston;Texas;77041;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001606;159.984;2;0.2;35.9964
CA-2020-120376;22/12/2020;Tuesday;First Class;TP-21130;Theone Pippenger;Email;United States;Detroit;Michigan;48227;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001114;199.95;5;0;63.984
CA-2020-120376;22/12/2020;Tuesday;First Class;TP-21130;Theone Pippenger;Email;United States;Detroit;Michigan;48227;Central;Special Projects Muesil;Gluten Free;TEC-AC-10000844;84.99;1;0;30.5964
CA-2017-106439;31/10/2017;Tuesday;Standard Class;GG-14650;Greg Guthrie;Sales;United States;Los Angeles;California;90049;West;Special Projects Muesil;Gluten Free;TEC-AC-10004568;251.91;9;0;47.8629
CA-2018-133452;13/4/2018;Friday;Standard Class;ZC-21910;Zuschuss Carroll;Email;United States;Pomona;California;91767;West;Special Projects Muesil;Gluten Free;TEC-AC-10002800;199.96;4;0;69.986
CA-2020-122504;7/11/2020;Saturday;Second Class;DB-13270;Deborah Brumfield;Facebook;United States;Brentwood;California;94513;West;Special Projects Muesil;Gluten Free;TEC-AC-10003289;59.97;3;0;13.7931
CA-2020-124401;7/9/2020;Monday;Standard Class;RD-19900;Ruben Dartt;Email;United States;Portland;Oregon;97206;West;Special Projects Muesil;Gluten Free;TEC-AC-10002926;279.944;7;0.2;80.4839
CA-2020-167101;24/3/2020;Tuesday;Second Class;BM-11650;Brian Moss;Sales;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10001266;26;2;0;11.7
CA-2017-126032;23/6/2017;Friday;Standard Class;BS-11665;Brian Stugart;Email;United States;Philadelphia;Pennsylvania;19143;East;Special Projects Muesil;Gluten Free;TEC-AC-10000158;86.376;3;0.2;1.0797
CA-2017-167360;24/11/2017;Friday;Second Class;RB-19435;Richard Bierner;Email;United States;Saint Louis;Missouri;63116;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001772;111.79;7;0;43.5981
CA-2019-154018;13/10/2019;Sunday;Standard Class;HA-14920;Helen Andreada;Email;United States;Laredo;Texas;78041;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002402;191.976;3;0.2;23.997
CA-2020-117870;27/1/2020;Monday;Second Class;JH-15820;John Huston;Email;United States;Kent;Ohio;44240;East;Special Projects Muesil;Gluten Free;TEC-AC-10000927;71.976;3;0.2;-8.997
CA-2019-128818;7/5/2019;Tuesday;Standard Class;CJ-12010;Caroline Jumper;Email;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10001767;199.95;5;0;21.9945
CA-2019-101378;14/7/2019;Sunday;First Class;RH-19600;Rob Haberlin;Email;United States;Huntsville;Alabama;35810;South;Special Projects Muesil;Gluten Free;TEC-AC-10002345;29;2;0;7.25
CA-2019-128412;10/12/2019;Tuesday;Standard Class;AP-10915;Arthur Prichep;Email;United States;Seattle;Washington;98105;West;Special Projects Muesil;Gluten Free;TEC-AC-10003038;44.75;5;0;8.5025
CA-2020-104066;5/12/2020;Saturday;Standard Class;QJ-19255;Quincy Jones;Sales;United States;Burlington;Vermont;;East;Special Projects Muesil;Gluten Free;TEC-AC-10001013;205.03;7;0;67.6599
CA-2018-117611;8/11/2018;Thursday;Second Class;MZ-17335;Maria Zettner;Facebook;United States;San Diego;California;92024;West;Special Projects Muesil;Gluten Free;TEC-AC-10002049;371.97;3;0;66.9546
US-2018-137960;18/12/2018;Tuesday;First Class;MW-18220;Mitch Webber;Email;United States;New York City;New York;10035;East;Special Projects Muesil;Gluten Free;TEC-AC-10002253;166.24;1;0;24.936
CA-2019-131065;14/11/2019;Thursday;Second Class;AA-10375;Allen Armold;Email;United States;Atlanta;Georgia;30318;South;Special Projects Muesil;Gluten Free;TEC-AC-10004145;499.98;2;0;114.9954
CA-2017-104283;27/6/2017;Tuesday;Standard Class;LM-17065;Liz MacKendrick;Email;United States;Southaven;Mississippi;38671;South;Special Projects Muesil;Gluten Free;TEC-AC-10000109;223.96;4;0;53.7504
CA-2018-113145;1/11/2018;Thursday;Standard Class;VD-21670;Valerie Dominguez;Email;United States;New York City;New York;10011;East;Special Projects Muesil;Gluten Free;TEC-AC-10001838;1399.93;7;0;601.9699
CA-2019-106558;17/1/2019;Thursday;Standard Class;DL-13495;Dionis Lloyd;Sales;United States;Columbus;Georgia;31907;South;Special Projects Muesil;Gluten Free;TEC-AC-10001142;316;4;0;31.6
CA-2020-116225;5/11/2020;Thursday;Standard Class;SV-20935;Susan Vittorini;Email;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10001432;390.75;5;0;171.93
CA-2020-122035;20/7/2020;Monday;Standard Class;EM-13825;Elizabeth Moffitt;Sales;United States;Sioux Falls;South Dakota;57103;Central;Special Projects Muesil;Gluten Free;TEC-AC-10003095;389.97;3;0;132.5898
CA-2020-165491;20/3/2020;Friday;Standard Class;HW-14935;Helen Wasserman;Sales;United States;Seattle;Washington;98115;West;Special Projects Muesil;Gluten Free;TEC-AC-10000358;265.93;7;0;63.8232
US-2017-143231;31/12/2017;Sunday;First Class;GM-14455;Gary Mitchum;Facebook;United States;Franklin;Massachusetts;2038;East;Special Projects Muesil;Gluten Free;TEC-AC-10000358;113.97;3;0;27.3528
CA-2018-111514;31/8/2018;Friday;First Class;SC-20260;Scott Cohen;Sales;United States;San Francisco;California;94122;West;Special Projects Muesil;Gluten Free;TEC-AC-10004864;36.51;1;0;15.6993
CA-2020-155152;7/7/2020;Tuesday;Second Class;MP-17965;Michael Paige;Sales;United States;Warwick;Rhode Island;2886;East;Special Projects Muesil;Gluten Free;TEC-AC-10004353;252;4;0;93.24
US-2018-127040;6/12/2018;Thursday;Standard Class;SG-20605;Speros Goranitis;Email;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10002637;1619.91;9;0;97.1946
CA-2018-137897;14/11/2018;Wednesday;Standard Class;PJ-18835;Patrick Jones;Sales;United States;New York City;New York;10035;East;Special Projects Muesil;Gluten Free;TEC-AC-10002217;37.6;2;0;2.256
CA-2018-137897;14/11/2018;Wednesday;Standard Class;PJ-18835;Patrick Jones;Sales;United States;New York City;New York;10035;East;Special Projects Muesil;Gluten Free;TEC-AC-10001267;59.9;2;0;23.96
CA-2020-108574;7/10/2020;Wednesday;Standard Class;MG-18145;Mike Gockenbach;Email;United States;Los Angeles;California;90045;West;Special Projects Muesil;Gluten Free;TEC-AC-10002049;1115.91;9;0;200.8638
CA-2020-168655;12/10/2020;Monday;Standard Class;ML-18040;Michelle Lonsdale;Sales;United States;Albuquerque;New Mexico;87105;West;Special Projects Muesil;Gluten Free;TEC-AC-10002842;595;5;0;95.2
CA-2020-159597;9/11/2020;Monday;Standard Class;MC-17590;Matt Collister;Sales;United States;Coachella;California;92236;West;Special Projects Muesil;Gluten Free;TEC-AC-10004171;99.99;1;0;43.9956
US-2020-147669;25/12/2020;Friday;Standard Class;SV-20935;Susan Vittorini;Email;United States;Fairfield;Ohio;45014;East;Special Projects Muesil;Gluten Free;TEC-AC-10002473;158.928;7;0.2;41.7186
CA-2019-146934;22/5/2019;Wednesday;Standard Class;AF-10870;Art Ferguson;Email;United States;Passaic;New Jersey;7055;East;Special Projects Muesil;Gluten Free;TEC-AC-10002399;95.1;5;0;30.432
CA-2020-140949;17/3/2020;Tuesday;Second Class;DB-13405;Denny Blanton;Email;United States;New York City;New York;10011;East;Special Projects Muesil;Gluten Free;TEC-AC-10002399;57.06;3;0;18.2592
CA-2020-140949;17/3/2020;Tuesday;Second Class;DB-13405;Denny Blanton;Email;United States;New York City;New York;10011;East;Special Projects Muesil;Gluten Free;TEC-AC-10003038;71.6;8;0;13.604
CA-2019-114972;3/11/2019;Sunday;First Class;PF-19225;Phillip Flathmann;Email;United States;Los Angeles;California;90032;West;Special Projects Muesil;Gluten Free;TEC-AC-10000682;82.95;5;0;29.0325
CA-2020-163902;2/3/2020;Monday;Standard Class;MY-17380;Maribeth Yedwab;Sales;United States;Los Angeles;California;90045;West;Special Projects Muesil;Gluten Free;TEC-AC-10000580;479.94;6;0;52.7934
CA-2018-102722;18/4/2018;Wednesday;First Class;KW-16570;Kelly Williams;Email;United States;Monroe;Louisiana;71203;South;Special Projects Muesil;Gluten Free;TEC-AC-10003116;106.5;6;0;41.535
CA-2019-124506;11/11/2019;Monday;Standard Class;BB-11545;Brenda Bowman;Sales;United States;Chicago;Illinois;60623;Central;Special Projects Muesil;Gluten Free;TEC-AC-10003280;95.968;4;0.2;1.1996
CA-2018-124541;6/4/2018;Friday;Standard Class;TT-21220;Thomas Thornton;Email;United States;Houston;Texas;77041;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002550;25.488;2;0.2;4.4604
CA-2017-111500;17/8/2017;Thursday;Standard Class;DJ-13510;Don Jones;Sales;United States;Little Rock;Arkansas;72209;South;Special Projects Muesil;Gluten Free;TEC-AC-10000844;339.96;4;0;122.3856
CA-2018-143238;6/9/2018;Thursday;First Class;LO-17170;Lori Olson;Sales;United States;La Quinta;California;92253;West;Special Projects Muesil;Gluten Free;TEC-AC-10003499;46.32;4;0;18.0648
CA-2018-111458;26/9/2018;Wednesday;Standard Class;PF-19165;Philip Fox;Email;United States;New York City;New York;10035;East;Special Projects Muesil;Gluten Free;TEC-AC-10001590;50;2;0;12
CA-2018-110632;17/3/2018;Saturday;Second Class;HR-14830;Harold Ryan;Sales;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10000387;15.02;1;0;2.7036
CA-2020-109589;21/12/2020;Monday;First Class;BD-11635;Brian Derr;Email;United States;Bowling Green;Kentucky;42104;South;Special Projects Muesil;Gluten Free;TEC-AC-10003116;71;4;0;27.69
CA-2019-155845;12/8/2019;Monday;Second Class;CM-12235;Chris McAfee;Email;United States;Carrollton;Texas;75007;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004145;1399.944;7;0.2;52.4979
CA-2017-127446;25/11/2017;Saturday;Standard Class;MC-17590;Matt Collister;Sales;United States;Arlington;Texas;76017;Central;Special Projects Muesil;Gluten Free;TEC-AC-10001635;24.672;3;0.2;0
US-2020-165344;13/11/2020;Friday;First Class;SB-20290;Sean Braxton;Sales;United States;Springfield;Ohio;45503;East;Special Projects Muesil;Gluten Free;TEC-AC-10002399;60.864;4;0.2;9.1296
CA-2018-169740;20/2/2018;Tuesday;Standard Class;LM-17065;Liz MacKendrick;Email;United States;Hot Springs;Arkansas;71901;South;Special Projects Muesil;Gluten Free;TEC-AC-10000927;29.99;1;0;2.999
CA-2019-111794;1/10/2019;Tuesday;First Class;HG-15025;Hunter Glantz;Email;United States;Amarillo;Texas;79109;Central;Special Projects Muesil;Gluten Free;TEC-AC-10003832;79.512;3;0.2;20.8719
CA-2020-127026;21/1/2020;Tuesday;Standard Class;MH-18115;Mick Hernandez;Facebook;United States;Jackson;Michigan;49201;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002049;619.95;5;0;111.591
CA-2020-156818;11/7/2020;Saturday;Second Class;JD-16015;Joy Daniels;Email;United States;New York City;New York;10009;East;Special Projects Muesil;Gluten Free;TEC-AC-10002323;132.6;6;0;17.238
CA-2020-128475;26/8/2020;Wednesday;Standard Class;SC-20680;Steve Carroll;Facebook;United States;Columbus;Georgia;31907;South;Special Projects Muesil;Gluten Free;TEC-AC-10000158;71.98;2;0;15.1158
CA-2020-104801;13/2/2020;Thursday;Standard Class;FH-14350;Fred Harton;Email;United States;Seattle;Washington;98105;West;Special Projects Muesil;Gluten Free;TEC-AC-10001838;799.96;4;0;343.9828
CA-2020-122707;16/4/2020;Thursday;First Class;EB-13750;Edward Becker;Sales;United States;Hoover;Alabama;35244;South;Special Projects Muesil;Gluten Free;TEC-AC-10004227;25.98;2;0;1.5588
CA-2020-163321;7/8/2020;Friday;Second Class;FM-14380;Fred McMath;Email;United States;Jacksonville;North Carolina;28540;South;Special Projects Muesil;Gluten Free;TEC-AC-10004571;79.992;1;0.2;21.9978
US-2018-165449;22/11/2018;Thursday;Standard Class;AP-10720;Anne Pryor;Facebook;United States;Frisco;Texas;75034;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004127;27.168;4;0.2;-1.3584
CA-2018-155306;17/4/2018;Tuesday;Standard Class;GA-14515;George Ashbrook;Email;United States;San Francisco;California;94122;West;Special Projects Muesil;Gluten Free;TEC-AC-10003174;323.37;3;0;129.348
CA-2019-127775;11/6/2019;Tuesday;Second Class;ES-14020;Erica Smith;Email;United States;New York City;New York;10035;East;Special Projects Muesil;Gluten Free;TEC-AC-10002402;239.97;3;0;71.991
CA-2020-126536;12/10/2020;Monday;First Class;NK-18490;Neil Knudson;Facebook;United States;San Francisco;California;94110;West;Special Projects Muesil;Gluten Free;TEC-AC-10003709;0.99;1;0;0.4356
US-2018-122140;2/4/2018;Monday;Standard Class;MO-17950;Michael Oakman;Email;United States;Dallas;Texas;75220;Central;Special Projects Muesil;Gluten Free;TEC-AC-10003038;50.12;7;0.2;-0.6265
US-2018-122140;2/4/2018;Monday;Standard Class;MO-17950;Michael Oakman;Email;United States;Dallas;Texas;75220;Central;Special Projects Muesil;Gluten Free;TEC-AC-10003289;47.976;3;0.2;1.7991
CA-2020-108322;30/4/2020;Thursday;Standard Class;SS-20140;Saphhira Shifley;Sales;United States;Pompano Beach;Florida;33068;South;Special Projects Muesil;Gluten Free;TEC-AC-10003433;2.376;3;0.2;0.7425
CA-2018-135685;16/11/2018;Friday;Second Class;MP-18175;Mike Pelletier;Facebook;United States;Milwaukee;Wisconsin;53209;Central;Special Projects Muesil;Gluten Free;TEC-AC-10004145;999.96;4;0;229.9908
CA-2020-112865;18/5/2020;Monday;Standard Class;BH-11710;Brosina Hoffman;Email;United States;Philadelphia;Pennsylvania;19140;East;Special Projects Muesil;Gluten Free;TEC-AC-10000387;36.048;3;0.2;-0.9012
CA-2020-138975;19/5/2020;Tuesday;Standard Class;SC-20380;Shahid Collister;Email;United States;Atlanta;Georgia;30318;South;Special Projects Muesil;Gluten Free;TEC-AC-10003441;67.8;4;0;4.068
CA-2019-152072;15/1/2019;Tuesday;Standard Class;Dp-13240;Dean percer;Facebook;United States;Westfield;New Jersey;7090;East;Special Projects Muesil;Gluten Free;TEC-AC-10000844;254.97;3;0;91.7892
CA-2020-134915;12/11/2020;Thursday;First Class;EM-14140;Eugene Moren;Facebook;United States;Glendale;Arizona;85301;West;Special Projects Muesil;Gluten Free;TEC-AC-10001266;41.6;4;0.2;13
CA-2019-139010;21/2/2019;Thursday;Second Class;MC-17635;Matthew Clasen;Sales;United States;Los Angeles;California;90032;West;Special Projects Muesil;Gluten Free;TEC-AC-10004227;12.99;1;0;0.7794
CA-2017-138317;21/6/2017;Wednesday;Standard Class;NW-18400;Natalie Webber;Email;United States;Philadelphia;Pennsylvania;19120;East;Special Projects Muesil;Gluten Free;TEC-AC-10003628;95.968;4;0.2;28.7904
US-2019-160528;23/8/2019;Friday;Standard Class;MH-18115;Mick Hernandez;Facebook;United States;Pharr;Texas;78577;Central;Special Projects Muesil;Gluten Free;TEC-AC-10002842;666.4;7;0.2;-33.32
